# The ehrbase-rs Conformance Catalogue (ECC) — allocated case numbers.
# ecc_id<TAB>area<TAB>status<TAB>primary_ref<TAB>title
# Numbers are allocated once and NEVER reused; retire, don't delete.
# Regenerate additions: REGEN_CATALOG=1 cargo test -p ehrbase-conformance --test coverage
ECC-DIR-001	DIR	active	I_EHR_DIRECTORY.create_directory-empty_ehr	I_EHR_DIRECTORY.create_directory-empty_ehr
ECC-DIR-002	DIR	active	I_EHR_DIRECTORY.create_directory-ehr_with_directory	I_EHR_DIRECTORY.create_directory-ehr_with_directory
ECC-DIR-003	DIR	active	I_EHR_DIRECTORY.create_directory-bad_ehr	I_EHR_DIRECTORY.create_directory-bad_ehr
ECC-DIR-004	DIR	active	I_EHR_DIRECTORY.get_directory-ehr_root_directory	I_EHR_DIRECTORY.get_directory-ehr_root_directory
ECC-DIR-005	DIR	active	I_EHR_DIRECTORY.get_directory-bad_ehr	I_EHR_DIRECTORY.get_directory-bad_ehr
ECC-DIR-006	DIR	active	I_EHR_DIRECTORY.get_directory_at_time-ehr_with_directory	I_EHR_DIRECTORY.get_directory_at_time-ehr_with_directory
ECC-DIR-007	DIR	active	I_EHR_DIRECTORY.get_directory_at_time-bad_ehr	I_EHR_DIRECTORY.get_directory_at_time-bad_ehr
ECC-DIR-008	DIR	active	I_EHR_DIRECTORY.update_directory-ehr_with_directory	I_EHR_DIRECTORY.update_directory-ehr_with_directory
ECC-DIR-009	DIR	active	I_EHR_DIRECTORY.update_directory-bad_ehr	I_EHR_DIRECTORY.update_directory-bad_ehr
ECC-DIR-010	DIR	active	I_EHR_DIRECTORY.delete_directory-ehr_with_directory	I_EHR_DIRECTORY.delete_directory-ehr_with_directory
ECC-DIR-011	DIR	active	I_EHR_DIRECTORY.delete_directory-bad_ehr	I_EHR_DIRECTORY.delete_directory-bad_ehr
ECC-DIR-012	DIR	active	I_EHR_DIRECTORY.has_directory-empty_ehr	I_EHR_DIRECTORY.has_directory-empty_ehr
ECC-DIR-013	DIR	active	I_EHR_DIRECTORY.has_directory-ehr_with_directory	I_EHR_DIRECTORY.has_directory-ehr_with_directory
ECC-DIR-014	DIR	active	I_EHR_DIRECTORY.has_directory-bad_ehr	I_EHR_DIRECTORY.has_directory-bad_ehr
ECC-DIR-015	DIR	active	I_EHR_DIRECTORY.has_path-ehr_root_directory	I_EHR_DIRECTORY.has_path-ehr_root_directory
ECC-DIR-016	DIR	active	I_EHR_DIRECTORY.has_path-folder_structure	I_EHR_DIRECTORY.has_path-folder_structure
ECC-DIR-017	DIR	active	I_EHR_DIRECTORY.has_path-empty_ehr	I_EHR_DIRECTORY.has_path-empty_ehr
ECC-DIR-018	DIR	active	I_EHR_DIRECTORY.has_path-bad_ehr	I_EHR_DIRECTORY.has_path-bad_ehr
ECC-DIR-019	DIR	active	I_EHR_DIRECTORY.has_directory_version-empty_ehr	I_EHR_DIRECTORY.has_directory_version-empty_ehr
ECC-DIR-020	DIR	active	I_EHR_DIRECTORY.has_directory_version-directory_with_two_versions	I_EHR_DIRECTORY.has_directory_version-directory_with_two_versions
ECC-DIR-021	DIR	active	I_EHR_DIRECTORY.has_directory_version-bad_ehr	I_EHR_DIRECTORY.has_directory_version-bad_ehr
ECC-DIR-022	DIR	active	I_EHR_DIRECTORY.get_directory-empty_ehr	I_EHR_DIRECTORY.get_directory-empty_ehr
ECC-DIR-023	DIR	active	I_EHR_DIRECTORY.get_directory-directory_with_structure	I_EHR_DIRECTORY.get_directory-directory_with_structure
ECC-DIR-024	DIR	active	I_EHR_DIRECTORY.get_directory_at_time-ehr_with_directory_empty_time	I_EHR_DIRECTORY.get_directory_at_time-ehr_with_directory_empty_time
ECC-DIR-025	DIR	active	I_EHR_DIRECTORY.get_directory_at_time-ehr_with_directory_versions	I_EHR_DIRECTORY.get_directory_at_time-ehr_with_directory_versions
ECC-DIR-026	DIR	active	I_EHR_DIRECTORY.get_directory_at_time-ehr_with_directory_versions_empty_time	I_EHR_DIRECTORY.get_directory_at_time-ehr_with_directory_versions_empty_time
ECC-DIR-027	DIR	active	I_EHR_DIRECTORY.get_directory_at_time-empty_ehr	I_EHR_DIRECTORY.get_directory_at_time-empty_ehr
ECC-DIR-028	DIR	active	I_EHR_DIRECTORY.get_directory_at_time-empty_ehr_empty_time	I_EHR_DIRECTORY.get_directory_at_time-empty_ehr_empty_time
ECC-DIR-029	DIR	active	I_EHR_DIRECTORY.get_directory_at_time-multiple_versions_first	I_EHR_DIRECTORY.get_directory_at_time-multiple_versions_first
ECC-DIR-030	DIR	active	I_EHR_DIRECTORY.get_directory_at_version-bad_ehr	I_EHR_DIRECTORY.get_directory_at_version-bad_ehr
ECC-DIR-031	DIR	active	I_EHR_DIRECTORY.get_directory_at_version-directory_with_two_versions	I_EHR_DIRECTORY.get_directory_at_version-directory_with_two_versions
ECC-DIR-032	DIR	active	I_EHR_DIRECTORY.get_directory_at_version-empty_ehr	I_EHR_DIRECTORY.get_directory_at_version-empty_ehr
ECC-DIR-033	DIR	active	I_EHR_DIRECTORY.get_versioned_directory-empty_ehr	I_EHR_DIRECTORY.get_versioned_directory-empty_ehr
ECC-DIR-034	DIR	active	I_EHR_DIRECTORY.get_versioned_directory-directory_with_two_versions	I_EHR_DIRECTORY.get_versioned_directory-directory_with_two_versions
